route_type,customer_priority,customer_type,driver_experience,vehicle_type,weather_conditions,traffic_level,day_of_week,delivery_window,actual_time,reattempts_required,is_cutoff
1,2,1,1,2,0,1,6,2,555.0079961474987,0,0
1,2,1,2,1,0,1,4,0,410.9584832091082,0,0
1,0,0,2,0,3,2,2,0,52.81973458310726,0,1
1,2,0,2,0,0,2,4,1,402.30185720980745,0,0
0,2,1,0,0,2,2,4,2,391.5416781179255,0,0
1,1,1,1,0,1,2,0,1,403.7828292485652,1,0
0,0,1,1,2,3,2,3,1,423.6026813366189,1,1
1,1,1,1,1,2,1,1,0,582.962762678375,1,0
0,0,1,2,1,2,1,0,2,150.45954357467437,1,0
1,1,1,2,2,0,1,5,2,592.1175852358135,1,0
0,1,1,1,0,0,1,4,0,445.5772229315609,0,0
1,2,1,1,0,0,1,4,2,110.59602217984116,1,0
0,2,1,1,0,1,0,4,0,411.4933516584805,0,1
0,2,0,1,0,2,0,6,2,690.7808830407816,0,1
0,1,0,0,0,0,2,1,2,174.34732132497743,0,1
1,2,1,1,2,0,2,5,0,306.16506114437794,1,0
1,0,1,0,0,0,0,5,2,532.7346035569341,0,0
1,0,1,1,0,0,1,2,1,75.25635001884496,0,0
1,1,1,0,0,0,0,4,2,371.2555082240031,0,0
0,2,1,1,0,0,0,1,2,525.9905607823517,0,1
1,2,0,0,2,2,2,0,2,181.08477377119857,0,1
1,2,1,2,0,0,1,5,2,327.1347557937681,0,1
1,1,1,2,1,0,1,5,2,61.11904683626705,2,0
1,2,1,2,0,0,1,5,0,517.1654769206507,0,1
1,2,1,0,0,0,1,2,2,367.1767783760016,0,0
0,1,1,2,0,1,2,0,0,186.2532287375649,1,0
1,1,0,2,2,0,1,5,0,167.38566988769105,0,1
1,1,0,2,1,0,2,5,0,16.535167469325607,0,1
1,0,1,0,2,0,1,6,2,486.0699680865056,1,1
1,0,1,2,1,0,2,0,0,221.6545276989281,0,1
1,1,0,1,0,2,1,5,2,232.51844350312828,0,1
0,2,1,1,0,0,2,4,1,682.6131179916716,0,0
0,1,1,2,1,0,1,2,0,195.84569345690335,0,0
0,2,0,0,0,0,1,3,0,386.2441597936421,0,1
0,2,1,1,2,0,2,4,2,630.0984925420472,1,1
1,2,1,2,2,0,1,4,0,490.0614698535434,0,0
0,0,1,2,0,2,2,1,2,281.0770192531911,0,1
0,2,0,1,1,0,1,6,0,164.57350715990563,0,1
0,1,1,2,0,0,2,1,0,371.5463336623493,0,0
1,1,1,2,0,0,2,2,1,410.8246983310916,1,0
0,0,1,2,0,0,0,6,0,228.18809244769935,1,1
0,1,1,1,2,0,1,0,2,82.87021090788097,0,1
0,2,1,0,1,0,1,1,0,270.1411298839767,0,0
1,2,0,1,0,0,1,6,1,262.4224165994402,1,1
0,1,1,2,2,0,1,2,2,412.74893948407737,3,0
0,2,1,1,1,2,1,3,2,59.75681328862101,0,0
0,0,1,1,0,0,2,3,2,409.1717243734929,0,0
1,1,1,2,2,2,0,6,0,499.21807698801,1,0
0,1,1,1,0,2,1,3,0,245.09198167339576,0,0
1,0,1,2,0,0,1,2,0,428.7105671689624,0,0
1,2,0,0,2,0,2,1,2,584.0244474991163,1,1
1,2,1,1,1,3,2,1,1,207.4670988898488,0,0
0,2,1,0,0,1,2,2,0,647.4457772825646,0,1
1,2,1,2,0,0,2,5,2,451.1789523597702,0,0
1,1,1,1,1,0,1,6,2,278.5849533104196,1,1
0,2,1,2,1,0,1,4,2,495.96782763040966,0,0
0,1,1,1,0,0,2,5,0,612.7295128120039,0,0
1,2,1,2,0,0,0,3,2,288.7356766021496,0,0
0,2,1,2,0,2,2,0,0,474.2444395742263,0,0
0,0,0,1,0,2,0,5,0,355.8298167426837,0,1
1,0,0,0,2,0,1,3,1,90.95665387389565,0,0
1,0,1,0,0,0,1,2,1,299.0414423205839,0,0
1,2,0,1,0,0,2,3,1,112.68079026370964,0,1
1,1,1,1,2,0,2,5,2,482.0834020261423,0,0
1,1,1,1,0,0,2,6,0,159.56647868414635,0,0
0,2,1,0,2,2,1,2,1,260.74073411535244,0,0
0,2,0,0,0,0,2,2,2,108.21745905994294,0,0
1,1,0,1,1,0,2,6,0,244.40382008825827,0,1
1,0,0,2,1,0,1,4,0,223.90311146442247,0,1
1,1,0,2,1,0,0,4,0,186.5805334981069,0,1
1,2,0,0,1,0,2,6,2,46.96019823866227,0,1
1,2,0,0,0,0,2,2,0,371.6253129102884,0,1
0,2,0,0,0,2,0,0,0,643.9450691079797,0,1
0,2,1,1,2,2,1,1,2,407.35764073309946,0,0
1,1,0,2,0,2,0,5,2,19.436136925113683,0,1
0,0,1,2,1,2,1,6,2,378.5943760383543,0,0
1,0,1,2,0,0,1,2,1,243.25953523668636,0,0
0,2,1,1,1,2,0,5,0,486.4335321393376,0,0
1,1,0,0,2,0,2,3,2,67.48140699895393,0,1
1,1,1,0,2,0,2,6,1,268.5398421130874,0,1
0,1,1,1,0,0,2,6,2,116.7173116718293,0,0
1,2,0,1,1,1,2,5,2,424.52638340648616,0,0
0,2,1,1,1,0,2,3,0,548.1809169021543,1,0
1,2,1,0,2,0,0,2,1,523.5364498501522,0,1
1,2,1,2,0,0,2,1,2,190.1002166587152,0,0
1,0,0,2,0,0,1,6,0,494.3169154737979,0,0
1,1,1,2,0,0,2,3,0,106.878460953051,0,0
0,2,1,0,0,2,1,4,2,293.5377344311746,1,0
1,2,1,2,1,0,0,2,0,183.3554673507529,0,0
0,0,1,1,1,0,2,6,0,549.3792904788868,2,0
0,2,0,1,0,0,1,5,2,583.4646231670552,0,1
0,2,0,2,0,0,1,6,0,449.4003089288957,0,1
1,2,0,1,0,0,1,6,2,566.4436570866757,0,1
0,0,1,2,2,0,1,6,2,116.184543667135,0,0
1,0,0,1,2,0,1,4,2,200.26304191974816,0,0
1,1,0,0,0,2,1,4,2,318.7594800459162,0,1
1,2,0,2,2,0,1,2,2,526.4544080392267,0,1
1,2,0,2,1,1,1,4,1,403.2906207348816,0,0
1,2,0,0,0,2,2,1,0,284.5682778057518,0,1
1,2,1,1,0,2,2,6,2,414.7901645408618,0,0
1,1,0,2,0,0,1,5,0,17.588305935302344,1,1
1,2,1,0,0,2,1,0,2,283.18402659842803,0,1
0,2,0,1,2,0,0,2,2,45.77316087641288,1,1
1,1,1,0,1,0,1,3,0,147.65556949798426,0,0
1,0,1,2,0,2,0,1,1,423.7372459137077,0,0
1,1,1,1,0,0,1,1,0,451.7093471778701,0,0
0,2,0,1,1,0,0,0,0,182.0794176166177,0,1
1,0,1,1,1,2,1,5,0,402.7462609623779,0,0
1,2,1,2,0,0,1,6,0,578.7372160177964,0,0
1,2,1,2,0,3,1,1,0,519.1445054612407,0,1
0,1,1,1,0,2,1,3,1,404.53760647470665,0,0
1,2,1,0,0,0,1,1,1,328.0212763540216,0,1
0,0,1,0,2,2,1,4,2,92.62861719111676,0,0
1,0,1,2,1,0,1,6,1,401.8039742115866,0,0
1,2,0,1,2,2,2,4,2,22.74116599000437,0,1
1,2,1,1,0,0,0,6,2,357.9119742306702,0,1
1,1,1,1,1,0,2,2,0,134.63421736706204,0,0
1,2,1,1,0,0,2,5,0,110.5894047489948,0,1
1,1,1,1,0,2,1,4,0,533.1128362048638,2,1
1,0,1,1,0,0,1,3,0,73.61075883567976,0,1
0,1,1,1,2,2,2,3,2,723.6731068886896,1,0
1,1,1,0,0,2,1,2,1,226.62180908153388,0,0
0,1,1,0,2,0,1,5,1,452.95450151185634,0,0
1,2,1,2,2,0,0,0,0,55.737847076080165,1,0
1,2,1,1,1,0,2,4,2,535.5312521700613,0,1
1,1,0,1,0,0,1,6,1,202.361936178007,1,0
1,2,1,2,2,3,0,0,0,153.8586492577718,3,0
1,2,1,0,2,2,1,0,0,428.77158417291,0,0
1,1,1,1,0,0,0,0,0,137.23954777543628,2,0
0,1,0,1,1,0,2,3,0,326.1329553520441,0,1
0,0,0,1,1,1,2,2,2,229.0953284578949,0,1
1,1,1,0,1,0,2,1,0,562.8055881276445,0,1
0,2,1,1,1,1,0,4,0,585.5350016147114,0,0
0,2,1,2,0,0,0,5,2,233.73524608258484,1,1
1,2,1,0,0,0,2,1,2,228.6750728169851,1,0
0,2,0,0,2,0,2,2,1,227.55642811810264,0,0
1,1,1,2,0,0,1,3,0,372.7565881445211,0,0
1,0,0,1,0,2,2,2,2,456.618018157156,0,1
1,1,1,2,2,0,2,2,2,541.8273728585609,0,0
1,1,1,0,0,2,0,0,2,170.6892969299693,0,0
1,2,0,2,1,0,1,1,2,158.7265110265598,0,1
1,0,1,0,0,0,0,6,1,93.94443947764196,0,0
0,1,1,2,0,0,1,0,0,558.7413880406981,0,0
0,2,1,0,2,2,2,4,1,78.78856166825068,0,0
0,2,1,2,0,0,2,2,2,307.2644915775833,0,1
0,1,1,0,0,0,2,4,0,21.675612252205337,2,1
0,2,1,2,0,2,1,5,0,510.9535317053685,0,0
1,2,1,0,0,0,1,4,2,433.8477437864837,0,0
1,2,1,2,2,0,1,4,2,401.8704199747242,0,0
1,1,0,0,2,2,2,6,2,445.3933223747832,1,0
0,0,1,2,2,0,1,2,2,35.28826415850902,0,1
1,1,0,1,1,0,1,1,1,244.3667822366465,0,1
0,2,1,1,1,0,1,2,2,272.8319197705105,0,0
1,0,1,0,2,0,1,1,1,347.209524832613,0,0
1,1,1,2,1,0,1,5,0,464.5199622015798,0,0
0,1,0,0,0,0,1,5,2,384.7956859379247,0,1
1,1,0,2,0,0,0,5,2,438.8700071210598,0,1
1,2,1,1,2,0,2,4,0,272.7080560903958,0,1
1,2,1,0,0,3,1,2,1,35.809203239912904,0,0
1,0,1,0,2,0,1,3,2,520.2235361883262,0,0
0,1,1,0,1,0,0,3,0,247.10825932987552,0,0
1,0,1,2,0,0,1,3,0,276.95682484088377,0,0
1,1,1,0,2,0,0,6,2,249.3996237157008,1,1
1,0,1,1,1,0,1,5,2,305.7310928602494,0,0
0,1,0,0,2,0,1,2,2,234.4118446057905,0,1
1,1,0,2,1,3,1,4,2,285.88236673424984,0,1
1,1,1,0,0,0,1,6,2,255.01081777806576,0,1
0,1,1,0,0,0,1,5,1,39.03595743661352,0,0
1,1,0,1,0,0,1,0,2,390.8931569281921,0,1
0,1,1,0,0,0,1,2,0,287.150889042969,0,0
1,1,0,0,0,0,1,0,1,423.56076095338346,0,1
1,2,1,0,2,0,1,0,2,523.9459904739433,0,1
1,1,1,0,2,0,2,1,2,458.4009001640764,0,1
0,2,1,1,1,0,2,1,0,663.431813034709,0,0
0,0,1,1,0,0,1,2,0,498.7092865644324,0,0
1,1,1,2,2,0,1,2,2,468.0778556845397,0,0
1,1,1,2,0,2,2,3,2,183.07056536506167,0,1
0,1,1,1,0,0,2,3,2,630.7289522934926,3,1
0,2,1,1,2,0,2,2,2,429.0460061001965,0,0
0,1,0,0,2,0,2,6,2,650.1547507781169,0,1
1,1,1,1,0,0,1,5,0,295.3863525044451,1,0
0,2,0,2,2,3,1,2,2,522.5793366067203,0,1
1,1,1,2,2,0,2,3,1,125.75592473276706,0,0
1,2,0,0,1,2,1,4,2,418.9399726769301,0,1
1,1,1,1,2,1,0,6,2,78.96460369519872,0,0
0,1,1,1,2,0,1,5,2,648.221517821805,1,0
1,1,1,1,0,0,1,1,0,369.7402542917299,0,0
1,2,1,0,1,2,1,2,1,480.316146393615,0,0
0,0,0,0,0,0,2,4,2,426.937119401448,0,1
1,1,0,0,0,2,2,1,2,180.0369434902192,0,1
0,1,1,1,2,0,1,1,0,231.41969918681468,0,0
0,1,0,2,2,2,2,3,0,629.489058439565,0,1
1,1,1,0,1,0,2,3,0,290.3430086980851,1,0
0,2,1,1,2,1,2,5,2,124.96125468134314,0,0
0,0,0,0,2,1,0,4,0,464.1329270569288,0,1
0,1,1,0,0,0,1,2,1,676.7423588824388,0,0
0,2,1,2,1,0,2,1,2,36.90765912265365,0,0
0,0,0,0,2,2,1,6,2,174.15477814145643,0,1
1,2,1,1,2,2,1,4,2,20.815254390955307,0,0
1,2,1,0,0,0,1,0,2,77.06178760275472,0,0
0,2,1,1,0,2,1,4,2,535.9283761018971,0,0
1,1,0,1,0,2,1,4,0,178.4342817054241,1,0
1,1,1,1,0,0,2,1,0,80.60873572973799,0,0
0,1,1,2,0,0,2,5,2,275.669741482142,0,0
0,1,1,1,0,2,2,5,2,394.5890961386633,0,0
1,2,1,1,0,0,2,1,2,112.08913954830896,0,0
0,2,1,0,0,2,1,3,2,253.32594400633343,0,1
0,2,1,1,1,2,1,2,2,106.14347482083356,1,0
1,1,0,0,0,0,2,6,0,525.554997931089,0,1
0,0,1,0,0,0,2,1,0,323.6573590573105,0,1
1,1,1,0,1,0,1,2,1,483.2156779178312,0,0
1,1,1,2,0,0,1,3,2,403.5021217063152,0,0
1,2,0,0,0,0,1,5,1,236.0635596968569,1,1
1,0,1,0,0,1,1,1,2,30.122751162686235,0,1
1,2,0,1,0,0,2,6,0,338.23412064994017,2,1
0,2,1,0,2,0,1,0,0,102.67322060631886,0,1
0,2,1,0,1,0,2,4,0,227.4803280963612,1,1
1,2,1,2,0,0,0,3,2,476.61007616785673,0,0
0,1,1,1,2,0,0,4,0,165.57512829619805,1,0
1,2,1,0,0,0,2,2,2,76.20719226753559,0,1
1,2,1,1,0,0,0,5,2,48.85991392150651,0,0
0,2,0,1,0,2,1,5,2,33.224265415752335,1,1
1,1,0,2,0,0,2,5,0,347.6567379033282,0,1
1,2,0,0,0,2,1,6,2,555.0205085705766,0,1
0,2,1,2,2,2,2,0,0,442.2728262710655,0,0
1,1,0,1,0,3,1,6,2,393.951418100788,1,0
0,2,0,0,1,0,1,0,0,603.6100044495402,0,1
1,2,1,0,1,2,1,1,1,431.0411108471738,0,1
1,2,0,0,1,0,1,1,1,177.74935231731476,0,0
1,1,0,1,0,2,2,6,0,30.9055687751018,0,1
1,0,1,2,2,2,1,0,2,70.3598805139555,2,1
1,0,1,1,0,0,0,2,0,204.5628606332066,0,0
1,1,1,2,1,0,0,0,1,494.6833390884752,0,0
0,0,0,1,2,1,1,2,0,82.87134653176398,0,1
0,2,1,2,2,0,1,1,0,167.39479525179368,0,1
1,2,1,2,2,0,2,3,0,299.01036145526723,0,0
1,0,1,2,0,2,1,1,0,518.5851242054671,0,0
1,0,1,0,0,0,2,3,0,120.0151647011493,0,1
0,1,1,2,0,1,2,6,2,57.61603386071432,0,0
0,1,1,1,0,2,1,0,1,527.8906754552964,0,0
1,0,1,0,1,2,2,3,0,328.8565105005307,0,0
0,2,1,0,2,0,1,1,0,173.10592198713056,0,1
1,1,1,2,2,0,1,0,2,177.5918036674422,1,0
1,0,0,2,2,0,1,3,2,60.06924233371179,0,1
1,1,1,1,0,0,2,4,0,325.5068814202206,1,1
1,2,0,2,0,0,0,5,0,537.7956723144437,0,1
1,2,1,2,1,0,1,0,1,559.8849460149562,0,0
1,2,1,0,1,0,2,1,1,145.20440772532555,0,0
0,1,0,0,0,0,1,2,2,489.9425633628874,0,1
1,1,0,0,0,0,1,5,1,68.57999128699478,0,0
1,1,1,0,0,0,0,1,1,280.2922915173644,2,0
1,2,1,0,0,0,1,1,0,83.080072703681,0,1
1,2,1,2,0,0,0,3,0,425.79996353787527,0,0
1,2,1,2,2,0,1,2,0,470.72266767871616,3,0
1,2,1,1,2,0,0,4,2,591.7781469882138,1,0
1,1,0,1,1,0,1,1,0,199.04202378511832,0,1
1,0,1,1,2,0,1,6,2,524.418932427615,1,0
1,1,0,0,1,0,2,4,2,16.727218628491425,0,1
1,1,1,2,0,0,2,2,2,297.66236098685124,0,0
0,2,0,2,0,0,1,2,2,619.9099468114761,0,1
0,1,1,0,1,0,1,6,0,76.19550294711368,0,1
1,1,1,1,1,0,1,1,1,480.8331244931493,0,0
1,0,1,1,2,2,1,5,1,89.161512497437,0,0
1,1,1,1,0,0,1,6,2,433.5814744494376,0,0
1,2,1,0,0,0,1,2,1,370.4440156949024,0,0
1,0,0,0,0,3,2,3,0,388.5569447255219,0,0
1,0,0,0,2,0,1,4,0,59.1248863745019,1,0
1,1,1,0,2,2,2,1,2,451.10474983578456,0,0
0,1,0,2,0,0,1,3,1,480.5271885557991,0,1
1,2,1,2,2,0,2,1,2,177.60820250465454,0,0
1,1,0,0,0,1,1,3,2,478.4420799705059,1,1
1,2,0,1,2,0,2,4,0,390.86341557049457,1,0
0,2,1,0,2,1,0,5,1,371.9963225578552,0,0
0,2,1,2,0,2,2,3,2,696.2088302601844,0,0
1,2,1,0,0,2,2,0,0,86.26590058101242,1,0
0,0,1,2,0,0,0,3,0,148.0434978426615,0,0
1,1,1,2,0,3,1,6,2,82.49540975836507,0,0
0,2,1,1,1,0,1,3,2,234.35586730201888,0,0
0,1,1,0,0,2,2,6,2,616.0300166849377,0,0
1,1,1,0,2,0,1,6,0,238.8297353780791,0,0
0,1,1,1,0,2,2,1,0,340.82478367353514,2,0
1,2,1,0,2,0,1,6,1,392.1250035270932,0,0
1,0,1,1,1,0,1,2,0,128.5957505460015,0,1
1,2,0,1,0,3,0,4,0,250.62649197243528,0,0
0,1,1,0,0,0,1,2,0,49.225790597394656,0,0
1,2,0,1,2,2,1,1,1,455.07803782763176,0,1
1,1,1,0,0,0,0,2,2,173.4014967441145,0,1
0,2,1,0,2,0,0,6,0,471.72969674259673,0,0
1,0,0,1,0,2,1,0,2,457.3241997668136,0,1
1,1,1,1,0,0,2,5,1,582.0878076922135,0,0
1,1,0,1,2,2,0,1,0,123.80471088146452,0,1
1,1,1,0,1,2,2,0,0,33.904893313141,0,1
1,1,1,2,2,0,1,6,0,274.53192387376635,0,0
1,2,0,0,0,0,1,3,2,449.19505330873017,1,1
0,1,1,1,1,0,1,2,2,580.8253563959767,0,0
0,1,1,1,2,2,1,6,2,684.212636847609,0,1
1,2,1,0,0,0,2,3,2,237.61868459507235,1,0
1,0,0,1,2,2,2,2,0,126.78868290822072,1,1
1,2,1,2,0,2,0,5,0,202.05626510160064,0,1
1,1,1,0,2,0,2,1,0,50.491910056989255,0,0
1,1,1,1,2,0,1,1,0,37.65406622857162,3,0
1,1,0,0,0,3,2,3,1,232.47702413093424,0,1
0,1,1,0,1,3,2,3,0,647.1240385393281,1,0
1,0,1,2,2,2,1,6,2,493.0843750211652,1,1
1,1,1,0,0,2,1,1,2,584.5157996801124,0,0
0,1,1,2,2,2,1,4,2,666.8820745438638,1,1
0,1,1,1,0,0,1,5,0,223.23717209641003,0,0
1,0,1,1,0,0,1,6,2,285.43230583508176,0,0
0,2,1,0,2,0,1,6,1,48.87155605997369,0,1
1,2,0,0,2,0,1,1,0,392.5530139811974,0,0
0,2,1,1,0,0,2,2,2,599.0413220980189,0,0
1,0,1,2,1,0,1,3,2,494.6656919420885,0,0
0,1,1,1,2,0,0,6,0,612.5471221322816,0,1
0,1,1,2,1,0,1,4,2,382.8287577194832,1,0
0,2,1,1,0,0,1,0,0,278.7530914724386,0,0
0,2,1,2,2,0,2,2,2,314.39362638313173,0,1
1,2,0,0,2,0,2,6,2,395.4015835908932,1,1
1,2,1,2,0,3,1,5,0,189.0643921055309,0,0
1,2,0,2,0,2,1,0,0,133.37564377310895,0,0
0,0,0,0,2,0,1,5,2,130.05975261537537,0,1
0,0,1,1,2,0,0,6,1,115.05585472082696,0,1
1,1,1,2,2,0,0,5,2,295.3855687062781,0,1
0,2,1,1,0,0,1,4,0,129.5255772558332,0,0
0,2,1,0,0,2,1,2,2,624.511052424489,0,0
0,1,1,1,0,0,2,1,1,146.42916351338948,0,0
0,1,1,2,0,0,1,0,1,205.6095122085821,0,1
1,2,1,1,2,0,2,1,0,428.8272275964838,0,0
1,0,1,1,0,2,0,3,2,181.36825792052133,0,0
1,1,1,1,1,0,2,3,2,598.5487660949609,0,1
1,0,0,1,0,2,1,6,0,438.9995275380246,0,1
1,1,0,2,2,2,0,0,2,556.0896953803586,0,1
0,2,1,0,0,0,2,3,2,72.34255910913933,1,0
0,1,1,1,1,2,1,6,2,459.2543506445511,2,0
1,1,1,1,0,2,0,0,2,65.62282909412488,0,0
1,0,1,1,1,0,1,2,1,216.21578248022828,0,0
1,0,1,1,0,0,2,5,0,220.95095565530804,0,0
1,1,1,1,1,0,2,3,0,26.6252659115249,0,1
1,2,1,1,0,1,0,4,0,489.8209465466718,0,0
1,2,1,1,0,0,1,2,0,333.99736079579475,0,1
1,1,1,0,0,3,2,1,0,491.2794553797066,0,0
1,1,1,0,0,2,0,6,2,67.30158636743894,0,0
1,2,1,2,0,0,2,4,0,484.3190462340731,1,0
1,1,0,1,2,0,1,3,1,184.48621826716595,0,1
1,1,1,0,1,2,0,1,2,46.76118438640482,0,0
1,0,1,2,2,1,1,5,1,208.64567625006543,3,0
1,1,0,2,2,2,1,2,1,264.68422557257304,0,1
0,1,1,1,0,0,1,6,0,38.42329338737007,0,0
1,0,1,0,0,0,2,1,0,379.2813688324719,0,0
1,2,1,1,0,0,2,5,2,296.53309040489404,0,1
0,2,1,1,0,0,2,6,1,568.8868059790648,0,0
1,1,0,2,2,3,1,3,2,368.7565006146922,0,1
0,0,1,2,0,0,1,4,1,404.2003492009207,1,1
1,1,1,0,0,0,1,5,0,72.93888971263397,0,0
1,1,0,2,1,0,0,5,2,324.29004437143266,0,1
1,1,1,0,0,0,0,5,2,412.8939872083884,0,1
1,2,1,1,2,0,2,6,2,369.9780508047579,0,0
1,0,1,2,0,0,1,5,1,297.1862670868247,0,1
1,1,1,1,2,2,1,6,2,514.9904817329057,0,0
1,1,1,2,1,0,2,2,0,162.566324128747,0,0
1,2,0,1,0,0,1,6,2,462.187963392432,0,1
1,0,0,1,1,0,0,3,1,466.3918712063052,0,0
0,1,1,0,0,0,1,5,2,727.8441258514464,0,0
1,2,1,2,2,0,1,2,0,203.36965634878177,1,0
1,2,0,0,2,3,1,6,0,236.82507055488455,0,0
1,0,0,2,2,0,2,6,1,418.7155717283769,0,1
0,2,1,1,0,0,2,0,2,321.6873974176616,0,0
1,1,1,1,2,0,0,4,1,91.54098393128332,0,0
1,2,0,1,2,0,1,4,0,479.05559982235127,0,0
1,1,1,2,0,0,1,4,1,218.04899642002195,0,1
1,2,1,1,1,0,2,3,2,530.1813571418826,0,0
0,1,0,2,0,0,1,1,2,94.06565897707124,0,1
0,1,1,1,0,0,0,3,0,251.84733966279128,1,1
1,1,1,0,0,2,1,1,1,44.03413828838579,1,0
1,0,0,1,1,1,0,4,1,469.0361080013326,0,1
0,2,1,2,0,0,2,4,0,604.7022600545486,0,0
1,1,0,1,0,2,1,4,0,567.794970631958,0,1
0,1,1,2,0,2,0,1,0,244.03538474797745,0,0
0,1,1,1,0,2,1,0,2,266.2914970866666,0,0
1,1,1,0,0,0,2,4,2,94.6362273845519,0,0
0,2,1,1,2,2,1,3,2,84.06592829570148,1,0
1,2,1,2,2,0,1,5,2,339.32962194857794,0,0
0,0,1,1,0,0,1,3,0,303.8560091390806,1,0
1,0,1,0,0,0,2,3,0,454.8387231269499,0,0
1,1,1,2,2,0,1,2,2,360.2834380579285,3,0
1,0,1,0,1,3,1,4,0,518.3701333391679,0,0
0,2,0,1,1,0,1,1,2,536.187327738708,0,1
1,2,1,1,1,2,2,3,2,389.6569469105064,1,0
1,0,0,0,2,0,0,4,0,103.9719058612456,0,1
1,0,1,0,0,0,0,1,2,120.91475893136582,0,0
1,0,1,2,1,0,2,5,0,82.45316947427251,0,0
1,1,0,1,0,0,2,5,0,571.8353093206119,0,0
1,1,1,2,0,2,0,2,1,86.97879970477568,0,0
1,0,1,1,1,0,1,2,2,135.5694608654967,0,0
1,1,1,2,0,0,1,3,2,277.3785397466801,0,1
1,2,1,0,2,0,2,5,2,121.18913202161175,0,0
1,2,1,1,1,0,2,2,0,482.6634448449355,0,0
1,2,0,1,0,0,2,2,1,543.2330698110438,1,0
0,1,0,1,0,2,1,2,2,295.0717754457912,0,0
1,2,1,0,2,3,2,0,0,312.3948608840576,0,0
0,0,1,0,2,2,2,5,2,582.5934756027739,0,0
0,2,1,0,0,0,2,6,1,380.4058419768483,0,1
1,2,0,1,2,0,1,4,0,197.3092948846489,2,1
1,2,0,1,0,2,0,5,0,454.020143137774,0,1
0,1,1,1,2,0,1,2,0,126.69176458724148,0,0
1,1,0,1,0,0,2,2,2,509.8711842771145,0,1
1,2,0,1,0,0,1,5,2,243.4740270425558,0,0
0,1,0,0,2,0,1,6,0,49.73065364174845,0,1
1,1,1,2,0,0,0,0,0,292.3572958617715,1,0
0,0,0,1,2,0,2,3,2,496.5422902687517,0,0
1,2,1,1,2,0,0,5,2,47.84362479010607,0,0
0,0,1,1,1,2,2,2,0,482.36095721103095,0,0
1,1,1,1,1,0,0,5,2,512.3949501540029,0,0
1,2,0,1,0,0,1,4,0,568.2868835940066,1,1
1,1,1,0,1,2,1,1,2,214.64872710865012,0,1
1,1,1,1,0,1,1,5,2,223.01372795877091,2,0
0,0,0,0,1,2,2,3,2,302.7757182037851,0,1
1,1,1,2,2,2,2,0,0,509.040888192716,1,0
0,1,0,1,0,2,1,4,2,709.4304277233489,0,1
1,0,1,1,1,0,1,2,2,127.76559744973052,0,0
1,0,0,0,2,0,2,3,1,366.5176745241184,1,0
1,0,1,1,2,2,2,5,2,510.6682254176482,0,0
1,1,1,0,1,0,2,2,2,432.51164980402285,1,1
1,1,1,2,0,0,1,6,0,46.94590837880798,2,0
1,2,1,1,0,3,2,6,0,59.670892634127554,0,1
0,2,1,2,0,0,0,3,1,206.93326861596188,0,0
0,1,0,2,0,0,0,3,0,381.3963798607535,0,0
1,1,1,0,0,2,1,5,2,355.7293185452627,0,0
1,2,1,2,2,2,2,6,0,201.1502038600105,0,0
1,2,1,2,2,2,1,5,2,74.49532305810747,0,0
1,1,1,0,2,1,0,4,0,47.9310341472853,1,0
1,0,1,2,1,0,2,6,0,53.1118808304649,0,1
1,1,0,2,2,0,2,2,0,463.7964503963295,0,1
0,0,0,2,2,0,1,1,2,230.0548749800014,0,1
0,0,0,1,0,0,2,6,2,716.2508577216335,0,1
1,2,0,0,1,0,2,0,1,532.9396564782422,0,0
1,2,1,2,0,2,2,2,2,599.9923596547907,0,0
1,1,1,0,0,2,2,4,0,34.593008063813585,2,0
0,0,1,1,2,0,1,3,0,204.16904898025007,0,0
1,1,1,1,1,3,1,2,0,208.73510477155943,0,1
1,2,1,0,2,0,1,1,2,433.68487904388354,0,0
0,2,1,0,0,1,2,0,2,304.58790422874296,0,0
1,1,0,0,2,3,2,6,0,505.0505972387256,1,0
1,0,1,0,0,0,0,0,1,485.64149120997234,0,1
1,0,1,1,0,0,0,4,1,538.0912886920917,1,1
1,1,1,0,0,0,2,2,0,249.5441944454972,1,0
1,2,1,1,1,0,0,5,0,259.9522097514406,0,0
1,1,1,1,0,0,0,6,0,513.5884430637038,0,0
1,0,0,1,0,0,1,6,1,528.1366076663284,0,1
1,1,1,0,0,0,1,5,0,110.90253121361134,0,0
0,0,1,2,2,0,1,5,2,553.2182391610581,0,1
1,1,0,1,0,0,2,4,2,393.9936928244012,0,1
1,1,1,2,2,0,1,6,0,271.9492268520281,2,0
0,2,1,1,0,0,2,2,2,450.6517265786836,0,0
0,1,0,2,0,0,1,5,0,285.8559026874859,0,1
0,0,1,2,0,0,2,3,2,322.6483250869576,0,0
1,1,0,2,2,0,2,2,0,457.9014677250463,0,1
1,0,1,2,1,0,1,0,0,362.7931362278717,1,0
0,0,1,2,2,3,2,4,1,505.9476967786039,1,1
0,0,1,0,2,0,1,2,0,227.34909275742865,0,0
1,2,1,2,2,0,2,1,0,309.22551844027606,0,0
0,2,1,2,1,0,0,0,0,441.7872845959279,0,0
1,2,0,1,2,2,1,4,2,523.2856050184914,0,1
0,0,1,1,1,0,1,4,2,284.12962618715363,0,1
0,1,1,1,2,0,0,6,2,234.91019682979345,1,0
0,1,1,2,0,0,1,3,0,97.5706055751928,0,0
